registration,raw_name,clean_name,category
94570082,Bagepally Coolie Sangha,bagepally coolie sangha,0
094570240,BETHEL GOSPEL OUTREACH MINISTRIES,bethel gospel outreach ministry,1
094570119,Bethel Mission Trust,bethel mission,1
94570184,Bright Educational Society,bright,0
94570220,Chintamani Lions Service Trust,chintamani lion,0
94570077,Citizen Educational   Society,citizen,0
94570017,Ellen Thoburn Cowen Memorial Hospital School And Nursing,ellen thoburn cowen memorial hospital school nursing,0
94570045,ETCM Hospital Community Health,etc hospital community health,0
94570024,GRAMA VIKAS,grama vikas,0
94570136,Grameena Mahila Okkuta,grameena manila outlaw,0
94570251,HOSANNA MISSION TRUST,hosanna mission,0
94570150,Integrated Rural Development Trust,integrate,0
94570193,Jafaria Education and Welfare Trust,jafaria,0
94570253,MARANATHA MISSION TRUST,maratha mission,0
094570204,Parivarthana Christian Religious Charitable Trust,parivarthana christian religious,1
94570242,PRASHANTHI BALAMANDIRA TRUST,prashanthi balamandira,0
94570254,RANI DEVAN CHARITABLE TRUST,rani devan,0
94570004,School of Nursing,school nursing,0
94570164,Shakunthala Foundation,shakunthala,0
94570168,SKG Sangha,skg sangha,0
94570250,SOCIAL ASSOCIATION FOR RURAL FUTURE,future,0
094570022,South India Biblical Seminar Health & Rural Development,south biblical seminar health,1
94570225,Sree Jnanodaya Grameena Vidhya Trust,see jnanodaya grameena vidhya,0
94570021,Sunanda,sunday,0
94570124,Team For Reformation of Education and Environmental Service,team reformation environmental,0
094570165,Young Reapers for Christ Trust,young reaper christ,1
094570203,Zion Church and Relief Trust,zion church relief,1
094560003,Indian Evangelical & Relief Society (Karnataka),indian evangelical relief karnataka,1
094560014,KGF Don Bosco Society,kg bosco,1
94560015,NEW HORIZONS TRUST,new horizon,0
094560001,Philadelphia Church Society,philadelphia church,1
94560002,The Moriah Orphanage,moriah orphanage,0
94590098,Dhondenling Family Welfare Project,dhondenling family project,0
94380006,DISTRESS CALL MISSION,distress call mission,0
94380001,Dzogchen Shri Senha Charitable Society,dzogchen shri senna,0
94380002,Jeevan Jyothi Trust,jean jyothi,0
94420934,Sunshine Mission India,sunshine mission,0
94380007,The Mariamma Charitable Trust,mariamman,0
94690030,AMBALPADY SAMAJA SHIKSHANA SAMSTE,ambalpady samara shikshana state,0
94690026,Bharathi Seva Mandali Trust,bharathi sea mandali,0
94630006,C S I Lombard Memorial Hospital,c lombard memorial hospital,0
094690005,Don Bosco Integrated Rural Development Society,bosco integrate,1
94690015,DR U KRISHNA MUNIYAL MEMORIAL TRUST,dr u krishna musical memorial,0
94690017,INDIANOW FOUNDATION,indian,0
94690009,Jeevan Welfare Trust  Karkala,jean karkala,0
94690014,MANIPAL FOUNDATION,manipal,0
94630123,Samagra Grameen Ashram,samarra grameen ashram,0
94690016,SHRI R K SANJIV RAO EDUCATIONAL AND CULTURAL ACADEMY,shri r k sanjiv rao cultural academy,0
94690002,Society Of Pilar  Karnataka,pilar karnataka,0
94690012,Srikrishna charitable Trust,srikrishna,0
94690021,SUJNANA TRUST,susanna,0
94690018,TALLUR FAMILY TRUST,taller family,0
94690024,THE HEJAMADY KODI VIDYAPRASARA FOUNDATION,hejamady kodi vidyaprasara,0
94690028,YAKSHAGANA KALA RANGA (R),yakshagana kala ranga r,0
94680011,GANAGAVATHI SHAROON SAMPURNA SUVARTHA SANGHA,ganagavathi sharon samurai suvartha sangha,0
94680005,Sarvodaya Integrated Rural Development Society,sarvodaya integrate,0
094680002,Thy Word International Felloship of Churches,thy word international fellowship church,1
94670009,Vanasiri Rural Development Society,vanasiri,0
94590210,Akhanda Seva For International Shanti,oakland sea international shanti,0
94590067,Anjali Ashram,anjali ashram,0
94590230,ARIVU EDUCATION AND CULTURAL TRUST,arivu cultural,0
94590200,Ashodaya Samithi,ashodaya smith,0
094590070,Assisi Seva Nilaya Leprosy Dispensary,assisi sea nilaya leprosy dispensary,1
94590174,Association for the Welfare of the Mentally Disabled,mentally disabled,0
094570043,Baptist International Mission Inc.,baptist international mission inc,1
094590192,Bethel Prayer House Trust,bethel prayer house,1
94590126,Bharat Charitable Cancer Hospital & Institute,bharat cancer hospital institute,0
94590238,BHARATHI YOGA DHAMA,bharathi yoga drama,0
094590021,Cathedral Parish Society,cathedral parish,1
94590222,CHAITANYA CHARITABLE TRUST,catalunya,0
94590173,Chhodhi Tashi Lhunpo Cultural Society,chhodhi tashi lhunpo cultural,0
94590012,CR Balare Patan Society,cr balare patan,0
94590125,Daughters of Our Lady Of Mercy,daughter lady mercy,0
94590018,Deena Ashram Boys Home,deena ashram boys home,0
94590118,Deena Bandhu,deena bandhu,0
94590049,Development Through Education,Blank,0
94590146,Dhyanavana,dhyanavana,0
94590203,Divya Deepa Charitable Trust,divya deepa,0
94590221,Divya Jyothi Charitable Trust,divya jyothi,0
94590096,Driklung Charitable Society,drinking,0
94590207,DSS NIRMALA PROVINCE,ds animal province,0
94590108,Dzongkar Chocde College Mahayama Buddhist Cultural Association,dzhokhar choice college mahayana buddhist cultural,0
94590196,ECO AGRI RESEARCH FOUNDATION,eco agri research,0
94590189,Environmental and Social Education for Valuerable Committee,environmental valuable committee,0
094590040,Fraciscan Sisters of Mary Assumption Convent,franciscan sister mary assumption convent,1
94590239,GAYATHRIPURAM EDUCATIONAL & CHARITABLE TRUST,gayathripuram,0
094421544,GLORY OF GOD TRUST,glory god,1
094590031,Good Shepherd Convent,good shepherd convent,1
94590241,Grassroots Research And Advocacy Movement,grassroots research advocacy movement,0
94590069,Group For Urban & Rural Development,group urban,0
94590091,Gydrodmed Tantric University Society,gydrodmed tantric university,0
94590148,Hadhong Khangtsen Buddist Cultural Society Sera Jey Lama University,head khangtsen buddhist cultural serum key lama university,0
94590127,International Human Development & Upliftment Academy,international human upliftment academy,0
94590157,Jagadguru Sri Shivarathreeswara Mahavidyapeetha,jagadguru sri shivarathreeswara mahavidyapeetha,0
94590161,Jagruthi,jagruthi,0
94421251,Jeevan Daan,jean daan,0
094590199,JESUS HEALS MINISTRIES CHARITABLE TRUST,jesus heals ministry,1
94590225,jnanodaya ashrama,jnanodaya ashrama,0
94590163,Karuna Home For The Disabled,karuna home disable,0
94590090,Karuna Trust for Rural Health,karuna health,0
94590176,Karunalaya Charitable Trust,karunalaya,0
94590010,Karupanilaya Social Centre,karupanilaya,0
94590240,KOWSHIKA SANKETHI SANGHA,yoshioka sankethi sangha,0
94590054,Kripalaya Institute of Religious Studies,kripalaya institute religious study,0
94590165,La Salette Nikethan Trust,la palette nikethan,0
094590011,Little Sisters Of The Poor Home For Aged,little sister poor home age,1
94590037,Martahalli Parish Society,martahalli parish,0
94590115,Mira Aditi Centre,mira aditi,0
94590215,Myrada Kaveri Pradeshika Samsthe,myrada aerial pradeshika smash,0
094590001,Mysore Diocesan  Society,mysore diocesan,1
094590121,Mysore Don Bosco Society,mysore bosco,1
094590122,Mysore Notre Dame  Sisters Society,mysore notre dame sister,1
94590181,Mysore Pallottine Educational Research and Development Society,mysore pallottine research,0
94590169,Nature Conservation Foundation,nature conservation,0
94590198,NAVAJYOTHI TRUST,navajyothi,0
94590145,Nisarga Foundation,niagara,0
94590141,Nyingma Monlam Chenmo International Foundation,nyingma monlam chemo international,0
94590218,ONE FAMILY ONE HEART,one family one heart,0
94590045,Oterthotti Parish Society,oterthotti parish,0
94590112,PARIVARTHANA,parivarthana,0
94590089,Penor Rinpoche Charity Foundation,tenor rinpoche,0
94590086,People's Movement For Self Reliance,people movement self reliance,0
94590202,PRASADA  TRUST,prasad,0
94590187,Pratham Mysore,graham mysore,0
94590133,Prathibhe,prathibhe,0
94590217,Public Health Research Institute of India,public health research institute,0
94590117,Rabgayling Tibetan Family Welfare Association,rabgayling tibetan family,0
94590149,Raga Ragini Trust,raga rag,0
94590060,Rural Literacy & Health Programme,literacy health programme,0
94590110,Sakyappa Monastic Cultural Society,sakyappa monastic cultural,0
94590156,Samatha Peoples Education for Development Society,samatha people,0
94590190,Sera Je Drati Educational and Cultural Society(R),serum je drati cultural r,0
94590219,Sera Jeh Ngari education society,serum jeh ngari,0
94590197,Sera Jey Dhenma Khangtsen Society (R),serum key demand khangtsen r,0
94590158,Sera Jey Monastic University,serum key monastic university,0
94590155,Sera Jhe Health Care Committee,serum health care committee,0
94590234,SERA MEY UNIFIED FOOD FUND SOCIETY,serum mey unify food fund,0
94590211,Sera Thekchenling Lachi Cultural Society,serum thekchenling lachi cultural,0
94590082,Seraji School Association,series school,0
94590064,Sermey Dratsang (sermey Monastary),sergey draft sergey monastery,0
94590063,Sermey Thoesam School,sergey theorem school,0
94590180,Shakthidhama,shakthidhama,0
94590094,Shukrodaya Animation Society,shukrodaya animation,0
94590152,Siddhi Vihara,sindhi vihara,0
94590232,SMT SUSHEELA BAI SRI NAGESHA RAO EDUCATIONAL AND CHARITABLE TRUST (R),smt subshell bai sri manages rao r,0
094590020,Society of Satya Seva Catecaist Sisters,satya sea catecaist sister,1
094590097,Society of Sisters of St. Joseph of Tarbes,sister st joseph tarbes,1
94590120,Sri Bhaktimala Trust,sri bhaktimala,0
94590119,Sri Datta Gnana Bodha Sabha Trust,sri datta ghana bodha sabha,0
94590111,Sri Ganapathi Sachchidananda Avadhoota Datta Peetha Trust,sri ganapathi sachchidananda avadhoota datta peetha,0
94590038,Sri Ganapathi Sachchidnanda Trust,sri ganapathi sachchidnanda,0
94590095,Sri Jayalakshmi Mata Nitya Annadana Trust,sri jayalakshmi mata nitya annadana,0
94590066,Sri Ramakrishna Ashram,sri ramakrishna ashram,0
94590151,Srimad Sai Rajarajeshwari Trust,syria sai rajarajeshwari,0
094590226,St Paul s Province,st paul province,1
094590016,St. Anthonus Shrine Parish Society,st anthony shrine parish,1
094590036,St. Brigets Convent,st brigets convent,1
94590114,Sumana,sumana,0
94590227,SWAMI NARAHARI THEERTHA MEDICAL MISSION TRUST,swami narahari hertha medical mission,0
94590102,Swami Vivekananda Youth Movement,swami vivekananda youth movement,0
94590183,The Atisha Charitable Trust,aisha,0
94590179,The Mysore Rotary Club Charitable Trust,mysore rotary club,0
94590224,The National Institute of Engineering,national institute engineering,0
94590051,The Organisation for the Development Of People,organisation people,0
94590007,The Pushap Ashram Society,pushap ashram,0
094580022,THE SOCIETY OF THE CARMELITE SISTERS OF ST  TERESA,carmelite sister st teresa,1
094590154,The Ursuline Franciscan Society,ursuline franciscan,1
094590017,Ursuline Sisters Of Samasca,ursuline sister jamaica,1
94590166,Usha Kiran Charitable Trust (R),usha kiran r,0
94590153,Vincentian Society,vincentian,0
94590233,Vision for Culture Arts and Research Enhancement Mysore,vision culture arts research enhancement mysore,0
94590003,Vivekananda Girijana Kalyana Kendra,vivekananda girijana kalyana kendra,0
94590201,WORLD PEACE CENTRE,world peace,0
94480018,Chikmagalur Multipurpose Social Service Society,chikmagalur multipurpose,0
94550013,Harsita Alur Yojane,blur yojane,0
94550006,Prachodana   Centre For Social Service,prachodana,0
094550011,Save A Family Plan Diocese Of Chikmagalur,save family plan diocese chikmagalur,1
094550005,The Hassan Don Bosco Society,hassan bosco,1
94540086,BIRDS SOCIETY OF HEALTH EDUCATION ACTION FOR LIBERATION,bird health action liberation,0
094460032,CATHOLIC DIOCESAN SOCIETY BIDAR,catholic diocesan lidar,1
094540070,DON BOSCO SOCIETY,bosco,1
94540094,HYDERABAD KARNATAKA DISABLED WELFARE SOCIETY,hyderabad karnataka disable,0
94540031,Jyoti Seva Kendra,jyoti sea kendra,0
94540084,Margadarshi Society,margadarshi,0
094540095,Mother Theresa Charitable Hospital Trust,mother theresa hospital,1
94540083,National Banjara Education Society Gulbarga,national banjara gulbarga,0
94540026,Rays Of Love Trust,ray love,0
94540076,SEVASANGAMA DEVELOPMENT SOCIETY,sevasangama,0
094540072,THE DIOCESE OF GULBARGA,diocese gulbarga,1
094540088,The Yadagiri Don Bosco Society,yadagiri bosco,1
94400029,Action Initiative for Development   AID,action initiative aid,0
94400020,Annapurna Association,annapurna,0
94400033,SOCIO ECONOMIC EDUCATION and DEVELOPMENT SOCIETY SEEDS,socio economic seed,0
94400011,Spandana,spandana,0
94400003,Sri Maitri Association,sri maitri,0
94440074,Sri Sakthi Association,sri sakthi,0
094400006,The Don Bosco Charitable Society,bosco,1
094450010,Bellary Diocese Development Society,bellamy diocese,1
094450030,Full Gospel Ministry Trust,full gospel ministry,1
94450052,HOSPET ROTARY CHARITABLE TRUST,rotary,0
094450011,Hospet Salesian Society,salesian,1
94590139,Rural Education And Action Development Society,action,0
94450017,Rural Environment Awareness Communty Help,environment awareness community help,0
94450050,SAKHI TRUST,sakhi,0
94450015,Society For Integrated Community Development,integrate community,0
094450003,St. Mary's Hospital,st mary hospital,1
094450004,The Catholic Diocese of Bellary,catholic diocese bellamy,1
94450053,WOMENS ENVIRONMENT DEVELOPMENT SOCIETY WEDS,woman environment wed,0
94410002,Shri B.D. Tatti(Annavaru) Memorial Charitable Trust,shri b patti annavaru memorial,0
94410005,SRI NANDI GRAMEENA MATTHU NAGAR ABHIVRUDDHI VIVIDHODDESHAGALA SEVA SAMSTHE,sri nandi grameena matthu nagar abhivruddhi vividhoddeshagala sea smash,0
94440063,Abyndaya Kendra,abyndaya kendra,0
94440119,ANJUMAN E ISLAM,neumann e islam,0
094440071,Belgam Diocesan Social Service Society,belgam diocesan,1
094440067,Belgaum Diocese Board of Education and Social Welfare,belgaum diocese board,1
94440048,Belgaum Integrated Rural Development Society,belgaum integrate,0
94440134,BHARATESH EDUCATION TRUST,bharatesh,0
094440009,Catholic Diocese of Belgaum,catholic diocese belgaum,1
94440046,Claret Niketan,claret tibetan,0
094440014,Divine Providence Convent,divine providence convent,1
94440025,Divine Providence Orphanage,divine providence orphanage,0
94440011,Immaculate Town Society,immaculate town,0
94440088,International Society for Krishana Consciousness(ISKCON),international krishna consciousness iskcon,0
94440043,Junnedia Educational Society,junnedia,0
94440086,Karnatak Lingayat Education Society,karnataka lingayat,0
94440135,KLE ACADEMY  OF DEEMED UNIVERSITY,le academy deem university,0
94440017,Lefayette Hospital,lafayette hospital,0
94440114,LEOMEL SOCIETY FOR THE CARE OF THE DYING AND THE DESTITUTE,leomel care die destitute,0
94440130,MAHESH FOUNDATION,mahesh,0
94440075,Mahila Abhivruddhi Mattu Samrakshana Samasthe,manila abhivruddhi matt samrakshana samantha,0
94440094,Peoples Education Society and Trust,people,0
094440031,Pro.congregation Of Sisters Of St.charls,pro congregation sister st charles,1
94440077,Ramakrishna Mission Ashrama,ramakrishna mission ashrama,0
94440121,ROTARY CLUB OF BELGAUM  INTERNATIONAL SERVICE PROJECTS ASSOCIATION,rotary club belgaum international project,0
94440129,S E V A K   Society for Empowerment through Voluntary Action in Karnataka,e v k empowerment voluntary action karnataka,0
94440097,Samruddhi Service Society,samruddhi,0
94440016,Sankeshwar Mission Hospital And Trust,sankeshwar mission hospital,0
94440104,Shakti AIDS Thadegattuva Mahila Sangha,shakti aid thadegattuva manila sangha,0
94440012,Shramik Abhivuradhi Sangh,shrink abhivuradhi sangh,0
94440081,Spandana,spandana,0
094440021,St Joseph's Orphange,st joseph orphanage,1
094440027,St Josephs Society,st joseph,1
94440004,The Belgaum Leprosy Mission Hospital,belgaum leprosy mission hospital,0
94440039,The Belgaum Xavier Company Pvt Ltd,belgaum xavier company pvt ltd,0
094440041,The Kannada Christian Literature Society,kannada christian literature,1
94440132,VAISHNAVI MAHILA MANDAL,vaishnavi manila mandal,0
94421365,A ROCHA INDIA,rocha,0
94420703,Abalashram,abalashram,0
094421009,Abundant Life for All Ministries,abundant life ministry,1
94420912,Academy For Severe Handicaps And Autism(Asha charitable Trust),academy severe handicap autism asha,0
94421459,ACCION TECHNICAL ADVISORS INDIA,accion technical advisor,0
94420006,Action Aid,action aid,0
94420611,Action Aid Karnataka Project,action aid karnataka project,0
94420439,Action for Community Organisation Rehabilitation & Development,action community organisation rehabilitation,0
94421660,ACTION FOUNDATION FOR SOCIAL SERVICES,action service,0
94420535,Action on Disability and Development India,action disability,0
094420010,Acts Ministries,act ministry,1
